# Date,UT time,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
9/14/2020,9:00,292.2,72.49,1023.31,4.98,240.34,0,0,0,81.2639
9/14/2020,9:10,292.41,71.23,1023.34,4.98,240.54,0,0,0,83.5466
9/14/2020,9:20,292.61,69.99,1023.36,4.98,240.75,0,0,0,85.6977
9/14/2020,9:30,292.81,68.78,1023.39,4.99,240.95,0,0,0,87.712
9/14/2020,9:40,292.99,67.87,1023.4,4.98,241.1,0,0,0,89.5024
9/14/2020,9:50,293.15,67.26,1023.4,4.97,241.2,0,0,0,91.0603
9/14/2020,10:00,293.3,66.66,1023.4,4.97,241.3,0,0,0,92.4632
9/14/2020,10:10,293.45,66.07,1023.4,4.96,241.41,0,0,0,93.7078
9/14/2020,10:20,293.6,65.47,1023.4,4.95,241.51,0,0,0,94.7911
9/14/2020,10:30,293.76,64.89,1023.39,4.94,241.61,0,0,0,95.7106
9/14/2020,10:40,293.89,64.44,1023.38,4.93,241.58,0,0,0,96.4029
9/14/2020,10:50,294,64.11,1023.36,4.91,241.43,0,0,0,96.8653
9/14/2020,11:00,294.11,63.79,1023.33,4.89,241.28,0,0,0,97.1572
9/14/2020,11:10,294.22,63.47,1023.3,4.88,241.13,0,0,0,97.278
9/14/2020,11:20,294.33,63.15,1023.28,4.86,240.97,0,0,0,97.2272
9/14/2020,11:30,294.44,62.84,1023.25,4.84,240.82,0,0,0,97.0047
9/14/2020,11:40,294.53,62.58,1023.22,4.83,240.67,0,0,0,96.4424
9/14/2020,11:50,294.6,62.37,1023.17,4.81,240.54,0,0,0,95.5439
9/14/2020,12:00,294.67,62.16,1023.13,4.79,240.41,0,0,0,94.4812
9/14/2020,12:10,294.74,61.96,1023.08,4.77,240.28,0,0,0,93.2574
9/14/2020,12:20,294.81,61.75,1023.04,4.75,240.14,0,0,0,91.8757
9/14/2020,12:30,294.89,61.55,1023,4.73,240.01,0,0,0,90.3396
9/14/2020,12:40,294.93,61.44,1022.95,4.71,240,0,0,0,88.6165
9/14/2020,12:50,294.95,61.43,1022.89,4.68,240.12,0,0,0,86.7125
9/14/2020,13:00,294.96,61.42,1022.83,4.65,240.25,0,0,0,84.6694
9/14/2020,13:10,294.98,61.41,1022.77,4.63,240.38,0,0,0,82.4921
9/14/2020,13:20,295,61.4,1022.72,4.6,240.51,0,0,0,80.186
9/14/2020,13:30,295.01,61.39,1022.66,4.57,240.64,0,0,0,77.7564
9/14/2020,13:40,295.01,61.45,1022.61,4.53,240.92,0,0,0,75.0718
9/14/2020,13:50,294.98,61.6,1022.58,4.49,241.35,0,0,0,72.1509
9/14/2020,14:00,294.94,61.75,1022.54,4.44,241.8,0,0,0,69.1425
9/14/2020,14:10,294.91,61.89,1022.51,4.39,242.25,0,0,0,66.0542
9/14/2020,14:20,294.88,62.04,1022.48,4.34,242.71,0,0,0,62.8934
9/14/2020,14:30,294.85,62.19,1022.44,4.29,243.18,0,0,0,59.6678
9/14/2020,14:40,294.8,62.46,1022.4,4.22,243.48,0,0,0,56.2039
9/14/2020,14:50,294.72,62.88,1022.37,4.12,243.58,0,0,0,52.5373
9/14/2020,15:00,294.64,63.29,1022.33,4.01,243.7,0,0,0,48.8678
9/14/2020,15:10,294.56,63.71,1022.28,3.91,243.82,0,0,0,45.2048
9/14/2020,15:20,294.49,64.13,1022.24,3.81,243.94,0,0,0,41.5573
9/14/2020,15:30,294.41,64.55,1022.2,3.71,244.07,0,0,0,37.9342
9/14/2020,15:40,294.26,65.41,1022.17,3.56,243.85,0,0,0,34.1554
9/14/2020,15:50,294.03,66.71,1022.14,3.37,243.2,0,0,0,30.2797
9/14/2020,16:00,293.81,68.04,1022.11,3.18,242.47,0,0,0,26.5223
9/14/2020,16:10,293.58,69.39,1022.09,2.99,241.66,0,0,0,22.8925
9/14/2020,16:20,293.36,70.77,1022.06,2.8,240.73,0,0,0,19.3989
9/14/2020,16:30,293.13,72.17,1022.03,2.61,239.67,0,0,0,16.0498
9/14/2020,16:40,292.87,73.42,1022.02,2.52,238.51,0,0,0,12.9477
9/14/2020,16:50,292.55,74.49,1022.01,2.53,237.38,0,0,0,10.0393
9/14/2020,17:00,292.24,75.58,1022.01,2.54,236.25,0,0,0,7.2154
9/14/2020,17:10,291.93,76.69,1022.01,2.54,235.13,0,0,0,4.4815
9/14/2020,17:20,291.61,77.82,1022.01,2.55,234.01,0,0,0,1.8425
9/14/2020,17:30,291.3,78.97,1022,2.56,232.91,0,0,0,0.0614
9/14/2020,17:40,291.08,79.86,1022.02,2.57,231.89,0,0,0,0
9/14/2020,17:50,290.96,80.48,1022.05,2.56,230.96,0,0,0,0
9/14/2020,18:00,290.84,81.11,1022.09,2.55,230.02,0,0,0,0
9/14/2020,18:10,290.71,81.75,1022.12,2.55,229.08,0,0,0,0
9/14/2020,18:20,290.59,82.39,1022.16,2.54,228.13,0,0,0,0
9/14/2020,18:30,290.47,83.04,1022.19,2.54,227.19,0,0,0,0
9/14/2020,18:40,290.36,83.63,1022.21,2.53,226.41,0,0,0,0
9/14/2020,18:50,290.28,84.16,1022.23,2.52,225.79,0,0,0,0
9/14/2020,19:00,290.19,84.7,1022.24,2.52,225.17,0,0,0,0
9/14/2020,19:10,290.11,85.23,1022.25,2.51,224.55,0,0,0,0
9/14/2020,19:20,290.02,85.78,1022.27,2.5,223.92,0,0,0,0
9/14/2020,19:30,289.93,86.32,1022.28,2.49,223.3,0,0,0,0
9/14/2020,19:40,289.85,86.86,1022.29,2.48,222.74,0,0,0,0
9/14/2020,19:50,289.78,87.38,1022.3,2.47,222.26,0,0,0,0
9/14/2020,20:00,289.7,87.9,1022.31,2.46,221.77,0,0,0,0
9/14/2020,20:10,289.63,88.43,1022.32,2.44,221.28,0,0,0,0
9/14/2020,20:20,289.55,88.96,1022.33,2.43,220.78,0,0,0,0
9/14/2020,20:30,289.48,89.5,1022.34,2.42,220.28,0,0,0,0
9/14/2020,20:40,289.4,90.02,1022.35,2.41,219.73,0,0,0,0
9/14/2020,20:50,289.33,90.53,1022.35,2.42,219.13,0,0,0,0
9/14/2020,21:00,289.26,91.05,1022.35,2.42,218.54,0,0,0,0
9/14/2020,21:10,289.19,91.57,1022.36,2.42,217.95,0,0,0,0
9/14/2020,21:20,289.11,92.09,1022.36,2.42,217.37,0,0,0,0
9/14/2020,21:30,289.04,92.62,1022.36,2.43,216.78,0,0,0,0
9/14/2020,21:40,288.97,93.12,1022.36,2.44,216.18,0,0,0,0
9/14/2020,21:50,288.91,93.61,1022.34,2.46,215.58,0,0,0,0
9/14/2020,22:00,288.84,94.11,1022.32,2.48,214.98,0,0,0,0
9/14/2020,22:10,288.77,94.6,1022.3,2.49,214.4,0,0,0,0
9/14/2020,22:20,288.7,95.1,1022.28,2.51,213.82,0,0,0,0
9/14/2020,22:30,288.64,95.6,1022.26,2.53,213.26,0,0,0,0
9/14/2020,22:40,288.57,96.08,1022.24,2.55,212.72,0,0,0,0
9/14/2020,22:50,288.52,96.54,1022.2,2.58,212.22,0,0,0,0
9/14/2020,23:00,288.46,97,1022.16,2.6,211.73,0,0,0,0
9/14/2020,23:10,288.4,97.47,1022.13,2.62,211.24,0.000001,0,0,0
9/14/2020,23:20,288.35,97.93,1022.09,2.64,210.77,0.000001,0,0,0
9/14/2020,23:30,288.29,98.4,1022.05,2.67,210.3,0.000001,0,0,0
9/14/2020,23:40,288.24,98.84,1022.01,2.68,210.02,0.000002,0,0,0
9/14/2020,23:50,288.2,99.26,1021.97,2.69,209.93,0.000004,0,0,0
9/14/2020,24:00:00,288.16,99.69,1021.92,2.7,209.85,0.000005,0,0,0
9/15/2020,0:10,288.11,100.11,1021.88,2.7,209.76,0.000007,0,0,0
9/15/2020,0:20,288.07,100.54,1021.84,2.71,209.67,0.000009,0,0,0
9/15/2020,0:30,288.03,100.97,1021.79,2.72,209.58,0.00001,0,0,0
9/15/2020,0:40,288,101.31,1021.74,2.7,209.81,0.000015,0,0,0
9/15/2020,0:50,287.99,101.57,1021.69,2.66,210.35,0.000024,0,0,0
9/15/2020,1:00,287.98,101.83,1021.64,2.63,210.91,0.000033,0,0,0
9/15/2020,1:10,287.97,102.09,1021.6,2.59,211.49,0.000042,0,0,0
9/15/2020,1:20,287.96,102.35,1021.54,2.55,212.08,0.00005,0,0,0
9/15/2020,1:30,287.94,102.61,1021.5,2.52,212.69,0.000059,0,0,0
9/15/2020,1:40,287.95,102.71,1021.45,2.46,213.4,0.000122,0,0,0
9/15/2020,1:50,287.98,102.65,1021.41,2.38,214.22,0.00024,0,0,0
9/15/2020,2:00,288.02,102.59,1021.38,2.3,215.11,0.000358,0,0,0
9/15/2020,2:10,288.05,102.52,1021.34,2.22,216.05,0.000476,0,0,0
9/15/2020,2:20,288.08,102.46,1021.3,2.14,217.07,0.000594,0,0,0
9/15/2020,2:30,288.11,102.4,1021.27,2.07,218.16,0.000711,0,0,0
9/15/2020,2:40,288.16,102.14,1021.23,1.96,218.91,0.000866,0,0,0
9/15/2020,2:50,288.23,101.7,1021.2,1.84,219.3,0.001058,0,0,0
9/15/2020,3:00,288.29,101.26,1021.16,1.71,219.76,0.00125,0,0,0
9/15/2020,3:10,288.36,100.83,1021.13,1.58,220.28,0.001441,0,0,0
9/15/2020,3:20,288.43,100.39,1021.09,1.46,220.9,0.001633,0,0,0
9/15/2020,3:30,288.5,99.96,1021.06,1.33,221.63,0.001825,0,0,0
9/15/2020,3:40,288.57,99.46,1021.01,1.19,220.88,0.001923,0,0,0
9/15/2020,3:50,288.64,98.9,1020.96,1.03,218.01,0.001927,0,0,0
9/15/2020,4:00,288.71,98.35,1020.91,0.87,214.09,0.001932,0,0,0
9/15/2020,4:10,288.78,97.8,1020.86,0.72,208.52,0.001937,0,0,0
9/15/2020,4:20,288.85,97.25,1020.8,0.58,200.17,0.001941,0,0,0
9/15/2020,4:30,288.92,96.7,1020.75,0.46,187.1,0.001946,0,0,0
9/15/2020,4:40,288.95,96.38,1020.71,0.42,166.12,0.001902,0,0,0
9/15/2020,4:50,288.93,96.27,1020.67,0.47,144.57,0.001808,0,0,0.0461
9/15/2020,5:00,288.91,96.17,1020.63,0.57,128.92,0.001715,0,0,1.0181
9/15/2020,5:10,288.89,96.06,1020.6,0.7,118.5,0.001621,0,0,2.7189
9/15/2020,5:20,288.88,95.96,1020.56,0.84,111.5,0.001527,0,0,4.89
9/15/2020,5:30,288.86,95.85,1020.52,1,106.6,0.001434,0,0,7.5272
9/15/2020,5:40,288.94,95.36,1020.49,1.16,104.63,0.001298,0,0,10.4205
9/15/2020,5:50,289.12,94.5,1020.47,1.32,104.54,0.001121,0,0,13.4359
9/15/2020,6:00,289.3,93.65,1020.46,1.48,104.48,0.000944,0,0,16.7279
9/15/2020,6:10,289.48,92.81,1020.44,1.64,104.42,0.000767,0,0,20.288
9/15/2020,6:20,289.65,91.97,1020.42,1.8,104.38,0.00059,0,0,24.1066
9/15/2020,6:30,289.83,91.15,1020.4,1.96,104.34,0.000413,0,0,28.1733
9/15/2020,6:40,290.01,90.37,1020.39,2.08,104.68,0.000298,0,0,31.8225
9/15/2020,6:50,290.18,89.64,1020.37,2.16,105.36,0.000245,0,0,34.8722
9/15/2020,7:00,290.36,88.91,1020.35,2.24,105.99,0.000192,0,0,37.9119
9/15/2020,7:10,290.53,88.19,1020.34,2.33,106.58,0.000139,0,0,40.9351
9/15/2020,7:20,290.7,87.48,1020.32,2.41,107.13,0.000087,0,0,43.9348
9/15/2020,7:30,290.88,86.78,1020.3,2.49,107.64,0.000034,0,0,46.9042
9/15/2020,7:40,291.07,85.96,1020.28,2.54,108.18,0.000007,0,0,49.5771
9/15/2020,7:50,291.28,85.05,1020.26,2.56,108.78,0.000006,0,0,51.9081
9/15/2020,8:00,291.49,84.14,1020.24,2.58,109.37,0.000006,0,0,54.1394
9/15/2020,8:10,291.7,83.25,1020.21,2.6,109.95,0.000005,0,0,56.2672
9/15/2020,8:20,291.91,82.37,1020.19,2.63,110.52,0.000004,0,0,58.2878
9/15/2020,8:30,292.11,81.5,1020.17,2.65,111.08,0.000003,0,0,60.1978
9/15/2020,8:40,292.35,80.35,1020.13,2.68,112.04,0.000003,0,0,61.9921
9/15/2020,8:50,292.61,78.94,1020.09,2.73,113.38,0.000002,0,0,63.6674
9/15/2020,9:00,292.87,77.57,1020.04,2.79,114.66,0.000002,0,0,65.2231
9/15/2020,9:10,293.13,76.21,1019.99,2.84,115.9,0.000002,0,0,66.6565
9/15/2020,9:20,293.39,74.89,1019.95,2.89,117.1,0.000001,0,0,67.9655
9/15/2020,9:30,293.65,73.59,1019.9,2.95,118.24,0.000001,0,0,69.1481
9/15/2020,9:40,293.88,72.51,1019.84,3,119.23,0,0,0,71.3537
9/15/2020,9:50,294.07,71.66,1019.76,3.04,120.06,0,0,0,74.6342
9/15/2020,10:00,294.27,70.82,1019.68,3.08,120.88,0,0,0,77.8451
9/15/2020,10:10,294.46,69.98,1019.61,3.13,121.67,0,0,0,80.9725
9/15/2020,10:20,294.66,69.16,1019.53,3.17,122.43,0,0,0,84.0032
9/15/2020,10:30,294.85,68.35,1019.45,3.21,123.18,0,0,0,86.9235
9/15/2020,10:40,295.03,67.48,1019.36,3.25,124.27,0,0,0,88.299
9/15/2020,10:50,295.17,66.55,1019.26,3.27,125.71,0,0,0,88.0991
9/15/2020,11:00,295.32,65.64,1019.17,3.3,127.12,0,0,0,87.7388
9/15/2020,11:10,295.47,64.74,1019.07,3.32,128.51,0,0,0,87.2207
9/15/2020,11:20,295.62,63.84,1018.97,3.35,129.88,0,0,0,86.5479
9/15/2020,11:30,295.77,62.96,1018.88,3.38,131.23,0,0,0,85.7234
9/15/2020,11:40,295.84,62.49,1018.78,3.39,132.48,0.000001,0,0,82.7574
9/15/2020,11:50,295.82,62.41,1018.67,3.37,133.67,0.000002,0,0,77.6931
9/15/2020,12:00,295.79,62.32,1018.57,3.36,134.88,0.000004,0,0,72.5589
9/15/2020,12:10,295.77,62.24,1018.47,3.35,136.09,0.000005,0,0,67.38
9/15/2020,12:20,295.75,62.16,1018.37,3.34,137.31,0.000006,0,0,62.1815
9/15/2020,12:30,295.73,62.07,1018.27,3.33,138.54,0.000008,0,0,56.9883
9/15/2020,12:40,295.67,62.27,1018.18,3.31,139.53,0.000015,0,0,52.9911
9/15/2020,12:50,295.58,62.75,1018.09,3.29,140.29,0.000029,0,0,50.151
9/15/2020,13:00,295.48,63.24,1018.01,3.26,141.06,0.000042,0,0,47.2948
9/15/2020,13:10,295.38,63.73,1017.93,3.24,141.85,0.000056,0,0,44.4345
9/15/2020,13:20,295.29,64.22,1017.84,3.21,142.64,0.000069,0,0,41.5816
9/15/2020,13:30,295.19,64.72,1017.76,3.19,143.45,0.000083,0,0,38.7476
9/15/2020,13:40,295.09,65.31,1017.68,3.16,144.09,0.000087,0,0,36.3829
9/15/2020,13:50,294.97,66,1017.59,3.13,144.57,0.000081,0,0,34.4563
9/15/2020,14:00,294.86,66.69,1017.5,3.1,145.05,0.000075,0,0,32.5211
9/15/2020,14:10,294.74,67.39,1017.42,3.07,145.54,0.000069,0,0,30.5836
9/15/2020,14:20,294.63,68.09,1017.33,3.04,146.05,0.000063,0,0,28.6497
9/15/2020,14:30,294.51,68.8,1017.24,3.02,146.56,0.000057,0,0,26.7255
9/15/2020,14:40,294.38,69.63,1017.15,2.97,146.87,0.00005,0,0,24.8121
9/15/2020,14:50,294.23,70.56,1017.05,2.91,146.96,0.000043,0,0,22.916
9/15/2020,15:00,294.08,71.51,1016.95,2.84,147.06,0.000035,0,0,21.0475
9/15/2020,15:10,293.93,72.47,1016.86,2.78,147.17,0.000028,0,0,19.212
9/15/2020,15:20,293.78,73.45,1016.76,2.72,147.27,0.00002,0,0,17.4145
9/15/2020,15:30,293.63,74.43,1016.66,2.66,147.39,0.000012,0,0,15.6601
9/15/2020,15:40,293.45,75.47,1016.57,2.58,147.48,0.000008,0,0,14.0933
9/15/2020,15:50,293.25,76.57,1016.49,2.5,147.53,0.000007,0,0,12.6802
9/15/2020,16:00,293.06,77.68,1016.41,2.42,147.6,0.000005,0,0,11.2713
9/15/2020,16:10,292.86,78.81,1016.33,2.35,147.66,0.000004,0,0,9.8696
9/15/2020,16:20,292.66,79.96,1016.25,2.27,147.73,0.000003,0,0,8.4781
9/15/2020,16:30,292.46,81.13,1016.17,2.19,147.81,0.000002,0,0,7.0997
9/15/2020,16:40,292.25,82.29,1016.1,2.15,148.03,0.000001,0,0,6.0287
9/15/2020,16:50,292.03,83.46,1016.05,2.15,148.41,0.000001,0,0,5.0694
9/15/2020,17:00,291.81,84.64,1015.99,2.16,148.78,0.000001,0,0,3.866
9/15/2020,17:10,291.59,85.85,1015.94,2.16,149.14,0.000001,0,0,2.4204
9/15/2020,17:20,291.37,87.07,1015.89,2.16,149.51,0.000001,0,0,0.7454
9/15/2020,17:30,291.15,88.31,1015.83,2.17,149.88,0.000001,0,0,0
9/15/2020,17:40,290.99,89.33,1015.8,2.16,150.38,0.000001,0,0,0
9/15/2020,17:50,290.88,90.1,1015.78,2.15,151.02,0.000002,0,0,0
9/15/2020,18:00,290.78,90.87,1015.77,2.14,151.67,0.000003,0,0,0
9/15/2020,18:10,290.67,91.66,1015.76,2.13,152.33,0.000004,0,0,0
9/15/2020,18:20,290.57,92.45,1015.74,2.12,152.99,0.000004,0,0,0
9/15/2020,18:30,290.46,93.25,1015.73,2.11,153.67,0.000005,0,0,0
9/15/2020,18:40,290.39,93.86,1015.71,2.08,154.43,0.000035,0,0,0
9/15/2020,18:50,290.35,94.28,1015.68,2.05,155.29,0.000093,0,0,0
9/15/2020,19:00,290.31,94.7,1015.66,2.02,156.19,0.000152,0,0,0
9/15/2020,19:10,290.26,95.12,1015.63,1.99,157.11,0.00021,0,0,0
9/15/2020,19:20,290.22,95.55,1015.61,1.96,158.06,0.000268,0,0,0
9/15/2020,19:30,290.18,95.97,1015.58,1.92,159.05,0.000327,0,0,0
9/15/2020,19:40,290.17,96.18,1015.55,1.88,160.28,0.000441,0,0,0
9/15/2020,19:50,290.18,96.17,1015.52,1.83,161.81,0.000613,0,0,0
9/15/2020,20:00,290.2,96.17,1015.49,1.78,163.43,0.000784,0,0,0
9/15/2020,20:10,290.21,96.16,1015.46,1.72,165.14,0.000956,0,0,0
9/15/2020,20:20,290.23,96.15,1015.43,1.68,166.96,0.001127,0,0,0
9/15/2020,20:30,290.24,96.14,1015.4,1.63,168.88,0.001298,0,0,0
9/15/2020,20:40,290.26,96.08,1015.36,1.57,171.44,0.001357,0,0,0
9/15/2020,20:50,290.28,95.97,1015.32,1.5,174.77,0.001302,0,0,0
9/15/2020,21:00,290.3,95.85,1015.28,1.43,178.42,0.001248,0,0,0
9/15/2020,21:10,290.33,95.74,1015.24,1.37,182.4,0.001193,0,0,0
9/15/2020,21:20,290.35,95.63,1015.2,1.32,186.72,0.001138,0,0,0
9/15/2020,21:30,290.37,95.52,1015.15,1.28,191.37,0.001084,0,0,0
9/15/2020,21:40,290.36,95.57,1015.1,1.22,196.99,0.001054,0,0,0
9/15/2020,21:50,290.32,95.8,1015.04,1.17,203.87,0.00105,0,0,0
9/15/2020,22:00,290.28,96.02,1014.99,1.13,211.33,0.001047,0,0,0
9/15/2020,22:10,290.24,96.25,1014.93,1.11,219.17,0.001043,0,0,0
9/15/2020,22:20,290.19,96.47,1014.87,1.11,227.11,0.001039,0,0,0
9/15/2020,22:30,290.15,96.7,1014.81,1.14,234.85,0.001035,0,0,0
9/15/2020,22:40,290.08,97.07,1014.74,1.16,242.35,0.001165,0,0,0
9/15/2020,22:50,289.98,97.6,1014.67,1.19,249.71,0.001427,0,0,0
9/15/2020,23:00,289.88,98.12,1014.61,1.24,256.64,0.00169,0,0,0
9/15/2020,23:10,289.78,98.65,1014.54,1.3,262.98,0.001953,0,0,0
9/15/2020,23:20,289.67,99.19,1014.47,1.38,268.67,0.002216,0,0,0
9/15/2020,23:30,289.57,99.72,1014.4,1.47,273.72,0.002479,0,0,0
9/15/2020,23:40,289.45,100.29,1014.34,1.56,278.51,0.002701,0,0,0
9/15/2020,23:50,289.31,100.89,1014.28,1.65,283.09,0.002884,0,0,0
9/15/2020,24:00:00,289.18,101.49,1014.22,1.75,287.17,0.003067,0,0,0
9/16/2020,0:10,289.04,102.1,1014.17,1.86,290.78,0.003249,0,0,0
9/16/2020,0:20,288.9,102.71,1014.11,1.98,293.98,0.003432,0,0,0
9/16/2020,0:30,288.76,103.32,1014.05,2.1,296.81,0.003614,0,0,0
9/16/2020,0:40,288.65,103.73,1014.01,2.23,299.57,0.003734,0,0,0
9/16/2020,0:50,288.55,103.91,1013.98,2.38,302.25,0.003791,0,0,0
9/16/2020,1:00,288.46,104.1,1013.94,2.52,304.63,0.003848,0,0,0
9/16/2020,1:10,288.36,104.28,1013.91,2.67,306.74,0.003905,0,0,0
9/16/2020,1:20,288.27,104.46,1013.87,2.83,308.62,0.003962,0,0,0
9/16/2020,1:30,288.17,104.64,1013.84,2.98,310.3,0.004019,0,0,0
9/16/2020,1:40,288.1,104.64,1013.81,3.12,311.95,0.004015,0,0,0
9/16/2020,1:50,288.06,104.46,1013.8,3.23,313.6,0.003951,0,0,0
9/16/2020,2:00,288.01,104.27,1013.78,3.34,315.14,0.003887,0,0,0
9/16/2020,2:10,287.96,104.08,1013.76,3.46,316.58,0.003822,0,0,0
9/16/2020,2:20,287.92,103.89,1013.75,3.58,317.92,0.003758,0,0,0
9/16/2020,2:30,287.87,103.7,1013.73,3.7,319.18,0.003694,0,0,0
9/16/2020,2:40,287.83,103.53,1013.72,3.77,320.26,0.003629,0,0,0
9/16/2020,2:50,287.79,103.38,1013.7,3.8,321.22,0.003564,0,0,0
9/16/2020,3:00,287.75,103.23,1013.68,3.83,322.17,0.003499,0,0,0
9/16/2020,3:10,287.71,103.08,1013.67,3.86,323.11,0.003433,0,0,0
9/16/2020,3:20,287.67,102.93,1013.65,3.89,324.02,0.003368,0,0,0
9/16/2020,3:30,287.63,102.78,1013.64,3.92,324.93,0.003303,0,0,0
9/16/2020,3:40,287.58,102.68,1013.62,3.93,325.54,0.003244,0,0,0
9/16/2020,3:50,287.54,102.63,1013.61,3.91,325.88,0.003193,0,0,0
9/16/2020,4:00,287.49,102.58,1013.6,3.9,326.23,0.003142,0,0,0
9/16/2020,4:10,287.45,102.53,1013.59,3.88,326.57,0.003092,0,0,0
9/16/2020,4:20,287.4,102.49,1013.57,3.87,326.92,0.003041,0,0,0
9/16/2020,4:30,287.36,102.44,1013.56,3.85,327.27,0.00299,0,0,0
9/16/2020,4:40,287.38,102.08,1013.56,3.83,327.28,0.002916,0,0,0
9/16/2020,4:50,287.46,101.42,1013.56,3.79,326.96,0.002819,0,0,0.0025
9/16/2020,5:00,287.55,100.77,1013.57,3.75,326.62,0.002722,0,0,0.6811
9/16/2020,5:10,287.63,100.12,1013.58,3.71,326.28,0.002626,0,0,2.2582
9/16/2020,5:20,287.72,99.48,1013.58,3.67,325.93,0.002529,0,0,4.3286
9/16/2020,5:30,287.81,98.84,1013.59,3.64,325.57,0.002432,0,0,6.8886
9/16/2020,5:40,287.97,97.9,1013.6,3.67,324.83,0.002255,0,0,9.6986
9/16/2020,5:50,288.22,96.66,1013.63,3.78,323.76,0.001996,0,0,12.5997
9/16/2020,6:00,288.46,95.44,1013.65,3.88,322.74,0.001737,0,0,15.7671
9/16/2020,6:10,288.71,94.24,1013.67,3.99,321.78,0.001478,0,0,19.1928
9/16/2020,6:20,288.96,93.06,1013.7,4.1,320.87,0.001219,0,0,22.8675
9/16/2020,6:30,289.2,91.89,1013.72,4.21,320.01,0.000961,0,0,26.7809
9/16/2020,6:40,289.41,90.69,1013.74,4.28,319.18,0.000762,0,0,30.585
9/16/2020,6:50,289.57,89.47,1013.75,4.3,318.34,0.000625,0,0,34.1787
9/16/2020,7:00,289.73,88.26,1013.77,4.32,317.51,0.000487,0,0,37.8587
9/16/2020,7:10,289.89,87.07,1013.78,4.35,316.69,0.000349,0,0,41.6152
9/16/2020,7:20,290.05,85.9,1013.79,4.38,315.89,0.000212,0,0,45.4378
9/16/2020,7:30,290.21,84.74,1013.8,4.4,315.09,0.000074,0,0,49.3158
9/16/2020,7:40,290.39,83.2,1013.81,4.45,314.49,0.000005,0,0,53.0354
9/16/2020,7:50,290.59,81.29,1013.82,4.53,314.1,0.000004,0,0,56.5547
9/16/2020,8:00,290.8,79.41,1013.83,4.6,313.72,0.000003,0,0,60.0564
9/16/2020,8:10,291,77.58,1013.84,4.67,313.36,0.000002,0,0,63.5311
9/16/2020,8:20,291.2,75.77,1013.84,4.75,313,0.000001,0,0,66.9689
9/16/2020,8:30,291.4,74.01,1013.85,4.82,312.66,0,0,0,70.3601
9/16/2020,8:40,291.58,72.46,1013.85,4.89,312.25,0,0,0,73.4761
9/16/2020,8:50,291.74,71.12,1013.83,4.96,311.79,0,0,0,76.2875
9/16/2020,9:00,291.89,69.81,1013.82,5.03,311.34,0,0,0,78.9988
9/16/2020,9:10,292.04,68.51,1013.81,5.1,310.9,0,0,0,81.6025
9/16/2020,9:20,292.2,67.23,1013.79,5.17,310.47,0,0,0,84.0916
9/16/2020,9:30,292.35,65.97,1013.78,5.24,310.05,0,0,0,86.4588
9/16/2020,9:40,292.48,65.04,1013.76,5.3,309.67,0,0,0,88.4878
9/16/2020,9:50,292.57,64.42,1013.74,5.36,309.33,0,0,0,90.162
9/16/2020,10:00,292.67,63.81,1013.71,5.41,308.99,0,0,0,91.6831
9/16/2020,10:10,292.76,63.21,1013.69,5.47,308.65,0,0,0,93.0474
9/16/2020,10:20,292.86,62.6,1013.67,5.52,308.33,0,0,0,94.2512
9/16/2020,10:30,292.96,62.01,1013.64,5.58,308.01,0,0,0,95.2911
9/16/2020,10:40,293.03,61.64,1013.62,5.65,307.68,0,0,0,95.9745
9/16/2020,10:50,293.08,61.5,1013.59,5.73,307.35,0,0,0,96.2964
9/16/2020,11:00,293.13,61.35,1013.55,5.81,307.03,0,0,0,96.4448
9/16/2020,11:10,293.18,61.21,1013.52,5.89,306.72,0,0,0,96.4198
9/16/2020,11:20,293.23,61.07,1013.49,5.97,306.41,0,0,0,96.2217
9/16/2020,11:30,293.28,60.92,1013.46,6.05,306.12,0,0,0,95.8512
9/16/2020,11:40,293.3,60.95,1013.44,6.15,305.92,0.000001,0,0,95.141
9/16/2020,11:50,293.29,61.15,1013.42,6.26,305.82,0.000001,0,0,94.0958
9/16/2020,12:00,293.28,61.35,1013.41,6.38,305.73,0.000001,0,0,92.8881
9/16/2020,12:10,293.26,61.54,1013.39,6.5,305.63,0.000002,0,0,91.5215
9/16/2020,12:20,293.25,61.74,1013.38,6.61,305.54,0.000002,0,0,90.0001
9/16/2020,12:30,293.24,61.94,1013.36,6.73,305.46,0.000002,0,0,88.328
9/16/2020,12:40,293.19,62.21,1013.35,6.85,305.55,0.000002,0,0,86.556
9/16/2020,12:50,293.11,62.56,1013.35,6.99,305.8,0.000003,0,0,84.6864
9/16/2020,13:00,293.03,62.91,1013.35,7.14,306.04,0.000003,0,0,82.6768
9/16/2020,13:10,292.95,63.27,1013.34,7.28,306.27,0.000003,0,0,80.5321
9/16/2020,13:20,292.86,63.62,1013.34,7.42,306.5,0.000004,0,0,78.2573
9/16/2020,13:30,292.78,63.98,1013.34,7.56,306.71,0.000004,0,0,75.8576
9/16/2020,13:40,292.67,64.36,1013.35,7.69,307.13,0.000005,0,0,73.2413
9/16/2020,13:50,292.54,64.78,1013.39,7.8,307.73,0.000006,0,0,70.4237
9/16/2020,14:00,292.4,65.19,1013.42,7.92,308.32,0.000006,0,0,67.5116
9/16/2020,14:10,292.27,65.61,1013.45,8.04,308.89,0.000007,0,0,64.5122
